age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
64,Female,IT,6.243930551,Instagram,71,8.367008667,8.427580693,8.751735609,8,4.345351824,1.602485149,2,FALSE,FALSE,0,26,17.93869894,9.671389155
26,Female,Education,4.964148291,TikTok,66,6.362918031,4.757663412,4.560700286,7,8.973948726,0.503022575,6,FALSE,FALSE,0,12,4.659175824,6.002236511
56,Female,Unemployed,4.624130007,TikTok,51,9.241509035,6.86331286,5.819246899,6,6.968536486,1.10435111,7,FALSE,FALSE,1,24,5.960556873,5.951794062
59,Female,Student,3.001702318,Telegram,70,4.245272802,8.063815338,7.001961697,4,8.597818691,0,4,FALSE,FALSE,1,30,7.375917547,7.100446393
45,Male,Student,4.645556566,Twitter,45,8.692426513,4.637769454,3.306022024,8,8.288450738,0.707161396,2,FALSE,FALSE,4,16,7.908613794,3.69509655
40,Male,IT,1.384260937,Instagram,75,5.557452109,4.137098459,4.34003651,7,8.343145626,1.316697812,2,FALSE,TRUE,1,18,15.51185084,4.311196014
62,Male,IT,1.080552924,Facebook,65,7.023527177,4.480604409,4.073690209,8,,,4,TRUE,TRUE,2,20,15.26561362,4.782514872
57,Other,Unemployed,0,Twitter,55,9.788767208,5.723024067,4.269096989,10,7.217763495,0.640052561,9,FALSE,FALSE,1,25,14.35086061,3.834102998
61,Male,Unemployed,2.886692494,Instagram,40,8.077362965,8.509610786,8.738219859,9,7.552244016,0.76916492,8,FALSE,FALSE,1,6,1.095328309,6.191010332
39,Female,Health,4.301381594,Instagram,53,7.15068933,3.133273732,2.430277479,2,9.020926834,1.945974599,6,FALSE,TRUE,2,4,3.925715079,2.119541369
41,Female,IT,3.759839428,TikTok,54,9.023530163,8.372164793,7.249925211,,5.783435331,1.308244928,5,FALSE,FALSE,0,0,3.885954767,7.55572763
43,Female,Student,6.434168681,Twitter,68,5.45480603,4.89875817,4.964142153,2,5.665300614,,0,TRUE,TRUE,1,22,2.848887539,5.396293395
47,Male,Education,1.484349519,Instagram,55,5.01628339,3.701716875,3.255463935,9,7.219539852,1.97949289,4,FALSE,FALSE,1,7,6.826532146,3.509509791
50,Male,Health,5.190102888,Telegram,73,4.07311852,5.24248882,5.262501182,6,10,1.4610529,7,TRUE,FALSE,3,8,2.918293133,5.155433894
33,Male,Student,3.269663701,Twitter,56,5.207320846,2.22519646,1.902147912,3,,0.633517489,8,TRUE,TRUE,0,27,3.811332779,1.092433606
39,Male,Education,5.077470701,Twitter,58,6.344787012,6.343083452,6.246497931,,6.720785187,0.43396006,6,FALSE,FALSE,2,28,0,5.925035745
60,Male,Unemployed,2.906449723,Instagram,53,9.803227137,5.329038244,4.277716167,5,8.852342886,0.350807584,0,FALSE,FALSE,4,0,18.74542049,4.022449533
35,Male,Unemployed,2.961340407,Twitter,60,4.575386771,8.795195939,7.665567893,,6.640115673,2.327842364,3,FALSE,FALSE,0,9,12.7260503,5.490330863
24,Female,Health,,TikTok,62,6.907541128,4.715219908,4.373931077,4,5.426002309,0.532723971,9,FALSE,FALSE,1,10,0,5.031366311
43,Male,Health,3.055839377,TikTok,53,7.116280188,3.88167455,3.350703193,4,7.318272125,0.62156053,0,FALSE,FALSE,3,3,12.05099437,2.115597626
25,Male,Health,5.885362207,Facebook,54,8.500601045,6.5288465,6.282496352,4,6.747020976,0.662207111,2,TRUE,TRUE,0,7,0,5.621811835
23,Male,Health,0,TikTok,69,7.893574316,5.087868768,4.515522403,1,6.345037445,0.252075906,1,FALSE,TRUE,0,29,0,5.327377799
47,Male,Health,1.683502479,Facebook,56,7.501511205,8.185873565,6.621741866,9,4.88499702,,0,FALSE,FALSE,1,23,14.29030204,5.031276312
56,Male,Health,1.749922085,Facebook,57,6.418158758,3.764259613,3.029473776,1,9.383985077,2.141741005,10,FALSE,FALSE,2,12,29.44797725,2.444694531
40,Male,Finance,4.896641952,Instagram,56,9.236160101,,6.339454856,2,7.28169426,0.013685468,9,FALSE,FALSE,1,4,22.00883023,5.806357725
49,Female,Unemployed,2.028465751,Facebook,65,6.784586782,6.215056253,5.994341568,5,5.879823502,1.702680517,5,FALSE,FALSE,3,14,22.28841617,4.726924217
39,Male,Education,2.906307392,Instagram,45,7.273857665,8.139141263,7.539087787,3,,0,6,FALSE,TRUE,0,24,6.093212006,7.786388537
59,Female,Student,2.270616858,Facebook,49,9.36290601,6.121753248,5.135590976,10,3.963336138,1.603249325,5,FALSE,FALSE,0,7,12.00567726,4.701217929
60,Male,IT,4.377160906,Telegram,50,6.873307525,6.520083405,,5,5.733089324,0,5,FALSE,FALSE,3,15,14.80760623,5.833578212
62,Female,Student,2.7490682,Facebook,63,4.571862897,,1.878838342,2,7.549380851,1.509364384,4,TRUE,FALSE,2,25,8.102458261,3.639805274
26,Female,Finance,4.720531611,Twitter,62,7.031059628,3.772170581,2.521040256,3,6.397922324,1.844842208,4,FALSE,TRUE,2,20,5.980997004,2.729725639
48,Female,Finance,4.970737998,Instagram,49,6.678724323,6.96686144,5.425557356,10,6.566258872,1.794785955,7,TRUE,FALSE,2,10,10.35389026,5.178788861
24,Female,Health,6.906723959,TikTok,45,7.034316167,4.02000327,2.967585049,4,5.97026562,1.91996849,1,TRUE,FALSE,3,28,30.14739193,2.460848023
26,Male,Finance,4.73526635,Telegram,59,7.592477988,4.57849544,4.136058094,,5.391548953,0.250011533,6,TRUE,TRUE,2,25,18.43474108,
30,Male,Student,3.965031923,Telegram,58,4.399149823,4.656282821,,10,7.189587456,0.472212321,8,FALSE,FALSE,2,14,4.332525302,4.28350821
20,Male,Finance,,TikTok,61,7.112581085,2.468367293,1.744521199,5,8.135503556,,5,TRUE,FALSE,3,18,10.7215387,1.664554727
52,Male,Student,5.270828349,Facebook,72,7.116666862,2.653822326,2.044732009,3,6.750228366,1.418629847,0,FALSE,FALSE,2,10,18.90456564,1.084813069
50,Male,Health,3.182520745,Facebook,52,8.914908456,2.915992631,2.291779157,2,5.583543726,0.858036114,9,FALSE,FALSE,1,30,15.0906955,3.37517174
38,Female,Health,2.402018156,Instagram,54,7.329156032,2.493557849,2.505920003,6,6.163859521,0.677066699,4,FALSE,FALSE,7,22,2.917301335,0.924590268
48,Male,Finance,5.433036026,TikTok,70,8.650135054,7.005933466,,2,9.062722582,1.193283852,10,FALSE,TRUE,3,1,11.1883515,4.308258167
51,Male,Unemployed,2.2304984,Telegram,54,7.382982076,5.178413371,4.830700636,4,3,0,10,TRUE,TRUE,1,25,15.20247431,5.543040099
49,Male,IT,3.839015162,Instagram,40,7.662310293,7.225421494,5.892841083,,7.439432718,0.871266277,9,FALSE,FALSE,0,28,6.024343408,7.842270673
52,Female,Health,0,Facebook,46,8.839817106,,3.718089032,9,6.695802069,1.631623793,4,FALSE,FALSE,2,13,4.300752648,2.994284589
32,Other,Education,2.640604162,TikTok,58,7.165233158,8.718305924,7.845486194,3,4.383834508,1.835116122,7,TRUE,FALSE,1,4,15.92299991,8.406656516
49,Female,Education,5.879368908,Instagram,54,7.756483728,8.304134717,8.054157334,3,8.41008253,0.23763084,5,TRUE,FALSE,0,2,12.88310562,8.263069057
23,Male,Health,0.922214266,Facebook,64,4.557820607,2.168713213,1.745516893,10,4.967122868,1.638365067,7,FALSE,FALSE,3,27,3.409773991,0.570911141
62,Male,Unemployed,4.535553285,Twitter,68,5.816706761,5.901295889,4.794404499,6,6.548581163,1.185357516,3,FALSE,FALSE,1,24,21.88489951,4.200141858
38,Female,Unemployed,0,Instagram,57,5.777689868,2.288022274,2.508279518,9,6.875882344,2.903402833,5,FALSE,FALSE,0,3,2.24385455,3.603102432
50,Male,Finance,5.531075031,Facebook,74,2.480254397,4.018091855,4.312050249,3,,0.971203662,2,TRUE,FALSE,5,13,5.390887157,5.362572941
49,Female,Health,1.415430458,Facebook,58,7.160057968,6.826715562,6.444152391,9,9.648198858,1.347515116,2,TRUE,FALSE,2,24,18.29396294,8.10878397
36,Male,Finance,2.314740193,Telegram,61,9.077452304,7.152292265,6.173820548,10,8.503643984,1.140341066,3,FALSE,FALSE,1,14,13.30650381,5.936494418
50,Male,Student,,Twitter,61,5.969206125,5.783838371,4.488955211,7,3.499675846,,10,FALSE,FALSE,0,16,21.23604113,5.209822706
45,Other,IT,2.246670011,Instagram,61,5.86842029,2.393240976,2.302825917,9,7.903549593,1.185842806,10,FALSE,FALSE,1,15,21.84132896,0.253971352
48,Female,IT,4.872248312,TikTok,60,5.630246482,7.559488174,6.087210144,4,4.840004229,0.986320867,9,FALSE,FALSE,2,11,7.295501594,6.535863986
38,Female,Student,4.408219713,Instagram,61,8.012044936,6.622211757,5.701588454,3,7.560551877,0,4,FALSE,FALSE,3,4,2.71766381,6.036299511
51,Male,Student,5.4629696,Telegram,67,7.913533648,4.038793075,2.914223109,3,7.879012749,,8,FALSE,FALSE,2,14,5.413726086,1.737813184
32,Female,Student,4.966836377,TikTok,62,6.154522169,,3.427612543,2,10,0.842221604,10,FALSE,FALSE,3,19,8.530920652,4.942881149
31,Male,IT,2.777387246,Telegram,55,5.077694215,5.620486009,3.779608839,6,5.403551985,1.726108375,7,FALSE,FALSE,2,30,13.99019633,2.967122176
36,Male,Health,,TikTok,61,7.629768061,8.811104449,8.545252792,10,9.012642314,1.220454586,6,FALSE,FALSE,0,1,9.472841043,9.557667254
60,Male,Education,3.500744385,TikTok,53,6.153409144,4.474678286,3.690890862,2,7.027027447,0.770846722,8,TRUE,FALSE,2,16,8.072617242,4.327188134
32,Female,Unemployed,3.479748438,Telegram,47,8.543281236,5.782344478,4.668207638,7,7.288136123,,4,FALSE,FALSE,2,13,28.66913999,
23,Female,Unemployed,6.436512201,Telegram,39,3.840611943,,6.103964902,8,5.357725166,0.521893023,2,TRUE,FALSE,2,2,10.87992827,4.870832522
26,Male,Finance,3.686434712,Instagram,54,7.388517918,8.195655194,7.215862884,3,7.313965469,,7,FALSE,FALSE,2,11,11.41437122,6.12734262
54,Female,Education,2.735886884,Telegram,55,8.118915511,4.268445379,3.986645364,2,3.66546118,1.990610942,9,TRUE,TRUE,2,3,16.19007155,4.38344392
37,Male,Finance,6.340430458,Facebook,58,6.484786201,2.199450291,1.571931343,8,8.420500754,,6,TRUE,TRUE,5,18,0,1.665634878
51,Male,IT,3.08585322,Twitter,56,7.102366626,5.011869604,4.878979211,6,6.41663921,0,10,TRUE,FALSE,1,7,12.75545396,4.281247327
55,Female,Health,0.821930186,Telegram,58,6.174389131,4.078670969,4.202750886,2,,0.729718454,10,FALSE,FALSE,4,5,14.93835589,4.22322163
43,Female,Education,0,Instagram,50,4.784707849,7.704882135,6.633238455,2,8.43143473,0.717848593,9,FALSE,TRUE,1,28,20.4635603,6.239203408
35,Female,Student,2.762802885,TikTok,67,4.294597476,4.217831682,3.482048327,2,8.413324405,0.747214301,4,TRUE,FALSE,1,4,13.28396412,2.579132675
45,Female,Student,2.042783012,Telegram,60,6.943306836,8.260854189,7.712033121,8,6.580689491,1.7606305,0,TRUE,FALSE,2,17,4.084526359,7.688370077
26,Male,Student,5.078294954,Telegram,70,7.752712544,5.270055251,5.153529097,5,7.756793893,1.005471935,10,FALSE,FALSE,1,1,0,5.215859987
49,Other,Unemployed,1.902696953,Twitter,65,6.648664206,3.417091074,3.260743725,3,,,5,FALSE,TRUE,1,30,4.541512548,1.547347423
23,Female,Education,0.430071271,TikTok,47,5.588133239,3.956625696,3.118853558,7,7.95716317,0.38151781,4,FALSE,FALSE,3,22,16.09576735,1.439521029
31,Male,Health,3.012345008,TikTok,42,5.783680745,8.068863151,7.810673913,6,4.078630385,1.899365042,7,TRUE,TRUE,2,23,7.933781257,7.771509288
45,Female,Health,,Twitter,83,8.503917425,4.703330318,4.638607637,9,7.404252852,,4,TRUE,FALSE,0,11,13.04140865,1.375342443
41,Female,Student,3.109029969,TikTok,51,8.344002653,3.827479096,3.886263212,7,8.425510161,0.866927185,9,FALSE,FALSE,1,4,3.439809593,2.618914875
30,Male,Education,3.064262233,Facebook,62,8.521616555,8.1706468,6.592209405,6,7.032786077,1.013394177,8,TRUE,FALSE,4,26,20.7675232,
60,Other,Student,,Instagram,66,9.511933411,5.740940733,,5,7.739183117,,6,TRUE,FALSE,2,17,3.395650798,5.272833357
29,Male,Finance,,Facebook,63,8.034780289,7.945813811,6.737696881,3,4.971481247,0.014443488,10,FALSE,FALSE,4,20,2.266164697,6.218825182
36,Female,Finance,1.634911351,Facebook,65,7.675655345,8.11971097,8.121316841,8,8.11591885,0.64014217,4,FALSE,FALSE,2,25,0,7.65429555
38,Male,Education,2.640638786,Telegram,61,7.289080294,4.086696491,2.370601038,7,,1.462016523,8,FALSE,FALSE,3,9,5.505017648,
44,Female,Finance,0.45640436,Telegram,50,9.740417256,3.011310253,3.427360332,8,6.560677042,0.897899979,4,FALSE,FALSE,1,27,4.058031891,3.036654306
36,Female,IT,3.73684435,Telegram,70,8.328322044,7.497782673,7.005567372,6,8.10820741,,9,FALSE,FALSE,1,8,6.430519869,5.340679255
41,Male,IT,,Facebook,50,8.829905007,8.845915793,7.331736112,,4.406440774,0.454723549,9,FALSE,FALSE,2,28,19.90698413,
43,Male,IT,3.173471464,TikTok,63,8.915911924,8.857355998,8.28935184,10,7.027120568,1.079769417,10,TRUE,FALSE,2,9,6.494478143,7.742663492
62,Female,Finance,1.45586657,Facebook,57,6.917545536,7.398057149,6.505416339,5,6.803381587,1.070621937,5,FALSE,FALSE,3,24,15.36465414,6.814896139
45,Female,Health,2.504948815,Instagram,56,5.426793847,,5.941946731,9,6.043948462,1.17089693,4,FALSE,TRUE,3,20,16.89408885,6.046427638
63,Female,IT,5.968141138,Telegram,53,7.645227722,7.701791221,6.229167713,9,6.517824968,0.298280322,5,FALSE,TRUE,3,24,7.807831774,6.489845242
35,Male,Student,4.162700387,Twitter,56,7.896481328,2.063491893,2.175019039,5,4.635557817,0.049590115,9,FALSE,FALSE,1,8,17.06828328,3.093659138
61,Male,Health,2.673777061,Instagram,55,11.709146,,7.403868834,4,8.271218265,1.199961745,4,FALSE,FALSE,3,18,5.028566101,8.156446232
53,Female,Education,4.384521896,Instagram,64,8.739753526,4.269986441,4.374545187,10,7.560746339,0.651789263,3,FALSE,TRUE,1,18,26.16345503,6.235597123
59,Female,Finance,0,Telegram,57,7.875824662,7.4396076,7.319116258,,3.016695922,1.604466454,1,FALSE,TRUE,0,31,14.87148488,8.104618668
46,Male,Student,,Twitter,56,9.16797302,6.888146411,6.366137761,4,4.993294834,,0,FALSE,FALSE,1,11,0,7.989598481
34,Female,Education,,Telegram,55,3.633979701,3.605388464,3.899506594,3,5.646168512,0.579600366,2,FALSE,TRUE,2,17,2.647218273,4.23344014
21,Male,Finance,3.54756621,Telegram,59,6.858957938,2.279503374,1.588073413,1,5.582609221,0.975962178,2,TRUE,TRUE,1,16,0,1.51401154
61,Male,Unemployed,1.17860261,Twitter,70,5.33517741,2.414715066,1.916132611,10,5.703346059,2.240732625,2,FALSE,FALSE,1,15,0,1.2688024
62,Female,Finance,0.821227169,Twitter,48,6.945988132,8.00428868,7.794524207,10,7.182533713,1.4071941,10,FALSE,TRUE,2,18,12.70377906,
46,Male,Student,5.078402307,Facebook,56,8.255131315,7.625620498,6.929197983,4,4.876179686,0.439896756,7,FALSE,FALSE,0,15,3.586825441,8.721002048
21,Male,Unemployed,2.749887985,Instagram,58,4.282205322,6.707554039,5.862902824,5,3.919530677,0,0,FALSE,FALSE,2,12,11.98197586,6.713286865
27,Female,Finance,,Facebook,58,7.353951312,8.454499347,7.685098771,8,8.541271594,0.221450802,6,FALSE,TRUE,1,21,16.96702062,8.301688906
42,Female,Finance,3.613666136,Telegram,66,6.538748185,3.977961897,3.329399066,3,5.30839122,0.458559499,1,TRUE,FALSE,4,28,2.122953357,2.272943765
48,Female,Finance,4.199244631,TikTok,58,5.697057543,2.651184329,2.41556261,5,6.78856671,0.275891171,4,FALSE,FALSE,2,1,13.92777494,2.231237557
20,Female,Health,4.048426483,Facebook,70,9.074348322,7.168137519,7.305997043,3,4.424984576,1.112555673,8,TRUE,FALSE,1,12,0,
64,Female,IT,4.742311571,Twitter,57,9.711508334,6.444988559,5.497678239,6,7.486641597,0.243495179,4,TRUE,FALSE,3,23,4.902026266,5.105378539
19,Male,Unemployed,,TikTok,52,9.465744706,8.824873528,,5,8.787338193,2.165663899,4,FALSE,FALSE,1,24,0,8.467312983
42,Male,Student,1.431540453,TikTok,66,9.850114257,3.230960941,2.44896523,4,6.973555353,0.715180224,0,TRUE,FALSE,2,21,0,3.577034883
23,Female,Health,1.188345546,Facebook,56,7.913935542,2.984642575,1.933877505,4,6.968634826,1.188667281,0,FALSE,FALSE,3,28,3.010738192,1.758637113
43,Male,Student,5.101008938,Telegram,66,6.77748651,8.835100639,7.58500787,5,6.855440011,1.905550269,8,TRUE,FALSE,1,2,13.51211777,7.341875057
25,Female,Health,4.513621148,TikTok,51,3.407180698,5.43795175,4.564386295,10,7.350737976,1.994837427,8,TRUE,FALSE,2,9,13.27853781,4.012896167
52,Female,Finance,4.317530849,Instagram,53,7.512957849,6.125833686,5.959852712,4,3.714198034,0.822524237,3,TRUE,TRUE,4,18,0,6.702754133
44,Male,Unemployed,1.152667184,Facebook,63,5.432918784,8.965858974,8.64372345,6,7.276136224,0.171355239,5,TRUE,FALSE,4,0,0,9.19696441
42,Female,Finance,0.601768338,Twitter,51,6.788375947,8.769426902,7.441146564,9,7.911891434,1.15859452,3,FALSE,FALSE,2,20,12.46384065,6.497604851
35,Female,Unemployed,0,Instagram,58,5.747927355,8.555003491,7.267905512,8,6.572725486,1.51484172,8,FALSE,FALSE,3,31,0.584769815,8.272316647
18,Male,Unemployed,3.6894391,Twitter,48,5.965513898,8.661264106,,,7.706499604,1.130682117,10,TRUE,FALSE,2,28,11.46752798,5.225721854
65,Male,Unemployed,0,Telegram,59,7.501597256,7.73200045,5.953737839,6,4.272873824,0.988032042,1,FALSE,FALSE,0,21,19.71709647,6.236059563
56,Female,Health,4.490367662,Twitter,70,7.101338084,8.921343966,7.15323169,2,8.085308762,1.736051344,6,TRUE,FALSE,1,6,12.41702728,7.33639744
20,Male,Finance,1.622534934,Twitter,66,5.49176374,2.21162958,2.080224548,4,5.737674808,,0,FALSE,FALSE,2,21,0,3.618312602
21,Male,Unemployed,1.965328185,Telegram,68,6.460595854,5.839966751,5.037919609,5,5.770361475,3,6,TRUE,FALSE,3,19,0.506837655,6.71945984
58,Male,IT,2.404013937,TikTok,65,8.171550528,3.776922637,2.984011456,8,7.959860551,1.3060255,7,FALSE,TRUE,4,25,16.09729645,1.553715054
54,Male,Student,0.487973311,Telegram,57,8.345671748,6.750730924,6.06034493,7,6.509588271,1.682027993,2,FALSE,FALSE,1,16,7.83028305,7.788882807
32,Female,Unemployed,4.810842356,TikTok,65,7.626671868,4.596819188,4.655170249,1,6.73845239,1.91006606,10,TRUE,FALSE,5,0,14.07888838,4.210121773
25,Female,Finance,0.734401726,Instagram,68,7.575702415,5.89247911,6.137038738,10,3.485246424,2.207470844,9,FALSE,FALSE,3,17,9.518249746,7.032733631
55,Female,Unemployed,2.454865858,Telegram,65,8.31067051,4.349305901,3.852274062,6,7.797817924,0,3,FALSE,TRUE,2,8,10.46521506,1.892473904
36,Female,Unemployed,5.018837147,Facebook,44,9.349867246,6.07943692,5.158190733,3,3.669091183,3,9,TRUE,TRUE,1,12,16.90711874,1.807717332
64,Other,Education,0,Instagram,66,6.060310307,4.128769163,4.483652596,7,7.783142136,0.26790265,10,TRUE,FALSE,2,23,15.09430967,3.41744627
43,Male,Health,0.289021086,Twitter,56,5.900764748,3.091790957,3.28490833,3,7.181775666,0.395136843,10,TRUE,FALSE,1,7,12.05108756,4.274037276
56,Male,Unemployed,1.9596438,Instagram,52,5.906902799,7.495360186,6.86767025,1,6.847645525,2.693396302,3,FALSE,FALSE,1,23,0,6.550145676
27,Female,Health,2.886190434,Facebook,57,5.508142106,4.203232779,4.374228627,6,5.025030696,1.689183338,0,FALSE,FALSE,2,12,19.18847012,4.622557648
55,Male,Unemployed,4.11033445,Twitter,61,9.597436613,6.894664145,5.188185874,2,5.094201536,0.775363008,2,FALSE,TRUE,2,25,1.876525748,3.600248572
31,Female,Finance,3.227463672,TikTok,58,6.504053846,7.546082759,7.365766143,1,5.794163433,0,5,FALSE,TRUE,4,3,6.272977793,7.526984212
58,Male,Health,3.901071717,Telegram,54,5.768395652,3.157100765,2.8837284,2,5.717948356,1.456940554,4,FALSE,FALSE,1,1,3.775089481,2.932797451
36,Female,Education,3.711366726,Instagram,67,7.974156079,6.049322921,5.167699004,7,6.995178652,2.170949041,9,FALSE,FALSE,1,0,17.4710118,4.363427403
47,Female,Health,4.08177386,Facebook,47,7.516733951,,5.226238548,3,,0.873543529,1,FALSE,FALSE,1,19,6.596660658,5.566446352
22,Male,Education,0.266154798,Facebook,57,9.559529204,8.017385458,7.017731755,8,4.476142437,1.603274589,1,TRUE,FALSE,3,26,16.86781649,7.439611927
48,Male,Health,1.959438125,Facebook,57,10.81775062,,5.652175252,9,5.96179945,1.141154454,9,FALSE,FALSE,1,15,28.45127167,
24,Male,Health,2.691504739,Telegram,63,7.768820884,8.209763634,7.229957298,8,6.786372459,1.754675908,4,FALSE,FALSE,4,2,0,8.813022729
36,Female,Education,3.352333035,Instagram,62,9.943105081,7.118219203,,8,5.273637942,,2,FALSE,FALSE,2,22,0,6.30114717
48,Male,Student,2.39488276,Twitter,56,4.960949428,4.088987799,3.134854482,3,,2.015917367,0,TRUE,TRUE,0,16,19.89152364,4.038754591
56,Female,Unemployed,2.496061278,Twitter,60,10.48807283,8.695670368,7.460472904,8,9.332992711,0.57070772,5,FALSE,FALSE,2,5,12.7959886,7.245541487
41,Male,IT,1.996151038,Facebook,57,10.43212475,2.178917647,1.58990386,9,5.736088747,0.530178317,8,FALSE,FALSE,0,20,15.62029204,0.717523836
51,Male,Unemployed,,Twitter,57,6.323186012,7.495284423,6.465213592,,9.404551262,0.589556239,7,TRUE,FALSE,2,31,6.08170455,6.193345948
40,Male,Education,7.536839263,Instagram,54,7.517782373,2.959923328,2.15949277,8,,0.650323216,2,FALSE,TRUE,3,30,8.418469549,2.462134923
65,Female,IT,3.132949782,Twitter,58,9.54666171,2.848304869,2.143439904,5,3.468222075,2.064431404,1,FALSE,FALSE,2,10,0.694717716,0.44473813
62,Male,Unemployed,0.754221917,Telegram,79,6.2780997,,2.250473244,9,4.657720289,0.903508157,5,FALSE,FALSE,1,13,14.53431027,1.76721859
57,Female,Unemployed,4.913883458,Telegram,54,6.671509222,3.562018596,2.581560267,7,3,1.516128537,0,TRUE,TRUE,0,27,15.00373559,0.56005207
23,Female,Health,0,Telegram,59,10.49133381,,2.389153789,6,3,0.925613301,2,TRUE,FALSE,2,30,9.028596764,
55,Male,Student,3.53687682,Twitter,58,11.14361127,5.61270097,4.550124453,7,6.511859471,0.933047725,4,FALSE,FALSE,4,25,13.12270357,1.854674208
58,Male,Education,3.042221186,Instagram,69,6.881247792,6.573170725,5.114406152,7,7.498688005,2.208283297,4,TRUE,FALSE,3,2,5.307245511,4.272832152
53,Female,Student,6.174837258,Telegram,67,5.117891291,3.273307122,3.413477474,1,5.121625191,0.531624603,0,TRUE,FALSE,3,31,3.274162625,4.533138041
44,Male,Education,3.482798566,Facebook,55,8.857387859,3.800261273,4.172669457,5,7.842152757,0.439669979,1,FALSE,FALSE,0,0,18.83810142,3.057800164
28,Male,Unemployed,5.991404928,Facebook,51,8.099513005,5.603912787,5.869330511,6,4.983054922,2.065330223,7,FALSE,TRUE,3,19,10.73736893,6.280659385
